DateTime,Load Demand (kWh),PV Production (kWh),Energy Exported to Grid (kWh),Energy Imported from Grid (kWh),Hydrogen Production (kg),Fuel Cell Output (kWh),Ambient Temperature (°C),Electrolyser Power (kW),Electrolyser Efficiency (%),PV Efficiency (%),Fuel Cell Electrical Efficiency (%),Converter Efficiency (%),Solar Irradiance (W/m^2),Hydrogen Supply to Fuel Cell (kg),Hydrogen Consumption Rate (kg/kWh),Hydrogen Discharge to Storage (kg),Hydrogen Flow from Tank to FC (kg),Building Load Demand (kWh),E_PV2EZ (kWh),E_NT2FC (kWh),LCOH ($/kg),LCOS ($/kWh),Electrolyzer Losses (kWh),Converter Losses (kWh),Storage Losses (kg),Balance of Plant (BoP) (kWh),Month
2023-05-15 17:00,17105.17,1420.31,39.25,160.7,31.56,39.47,29.14,889.43,62.59,13.17,42.09,95.35,252.16,2.76,0.07,28.8,2.76,11118.36,1095.5586,39.47,3.6503,0.273,96.2095,1523.1881,0.9114,523.3811,May
2023-05-15 18:00,16867.54,1134.59,34.36,106.02,46.79,11.88,39.39,1078.24,63.81,14.26,44.23,95.03,592.77,0.83,0.07,45.96,0.83,10963.9,772.4409,11.88,4.0765,0.1361,76.2346,859.0662,2.2239,481.7769,May
2023-05-15 19:00,16387.1,8.73,29.66,92.24,20.53,38.86,19.42,121.8,62.35,13.19,40.27,94.7,3.13,2.72,0.07,17.81,2.72,10651.62,6.0029,38.86,2.916,0.2051,0.6579,1333.1273,0.914,725.2908,May
2023-05-15 20:00,15593.96,2.85,98.57,120.8,32.54,27.03,17.89,299.52,63.77,14.81,41.94,95.45,5.94,1.89,0.07,30.65,1.89,10136.07,2.2483,27.03,2.7791,0.2606,0.1599,1369.5342,1.2042,320.8913,May
2023-05-15 21:00,15866.76,3.83,25.93,101.48,20.01,18.29,18.08,155.8,62.58,14.84,43.11,95.75,9.4,1.28,0.07,18.73,1.28,10313.39,2.7249,18.29,3.3785,0.2852,0.2519,1390.894,0.4448,375.0731,May
2023-05-15 22:00,15515.18,7.02,86.51,149.72,32.84,29.14,23.35,194.18,64.55,13.92,44.84,94.41,6.43,2.04,0.07,30.8,2.04,10084.87,5.0626,29.14,3.0657,0.1693,0.3545,1265.8132,1.5944,749.5621,May
2023-05-15 23:00,15727.77,1.92,20.03,53.14,32.25,13.75,17.25,295.16,63.96,13.62,40.49,95.08,6.49,0.96,0.07,31.29,0.96,10223.05,1.4203,13.75,3.1591,0.1306,0.2051,1398.5012,0.7229,785.1711,May
2023-05-16 0:00,17872.73,2.47,38.53,124.42,25.97,36.68,23.26,134.28,62.64,14.16,43.91,94.3,1.69,2.57,0.07,23.4,2.57,11617.27,1.4931,36.68,4.2355,0.2127,0.1179,1346.7674,0.8556,813.1194,May
2023-05-16 1:00,16390.68,2.22,97.03,65.92,38.87,24.14,17.28,196.1,62.3,14.2,42.38,95.24,7.75,1.69,0.07,37.18,1.69,10653.94,1.5289,24.14,4.2898,0.1089,0.1427,1638.4386,1.499,720.2468,May
2023-05-16 2:00,18699.53,7.9,52.8,179.04,28.37,30.64,16.71,215.2,60.74,13.66,41.38,95.16,4.69,2.14,0.07,26.23,2.14,12154.69,5.028,30.64,3.9648,0.1629,0.6719,1533.4513,0.7788,430.6141,May
2023-05-16 3:00,18650.4,3.19,73.0,174.75,28.73,19.22,24.4,128.7,64.86,14.02,43.9,95.41,5.42,1.35,0.07,27.38,1.35,12122.76,2.2405,19.22,3.7633,0.2972,0.2334,1651.2609,1.3377,866.6156,May
2023-05-16 4:00,18341.84,9.46,84.81,62.92,27.98,21.97,20.46,238.71,64.82,13.31,43.6,95.54,5.6,1.54,0.07,26.44,1.54,11922.2,6.8519,21.97,3.8757,0.2728,0.9756,1196.1114,0.7829,791.5992,May
2023-05-16 5:00,17479.26,7.74,18.32,122.37,33.76,22.37,24.31,206.74,60.78,13.17,42.05,94.57,8.01,1.57,0.07,32.19,1.57,11361.52,5.7954,22.37,2.5943,0.1999,0.3961,896.2552,0.6892,356.1636,May
2023-05-16 6:00,17189.52,4.26,63.9,154.36,30.17,24.17,15.39,177.65,60.59,14.11,41.33,95.67,5.05,1.69,0.07,28.48,1.69,11173.19,2.6295,24.17,3.5028,0.1974,0.3452,921.4157,0.921,855.0104,May
2023-05-16 7:00,19252.68,1102.44,25.21,86.11,37.64,18.88,33.89,1417.13,62.69,13.15,41.82,94.68,547.93,1.32,0.07,36.32,1.32,12514.24,845.005,18.88,4.16,0.2379,45.4322,1515.595,1.0658,899.3057,May
2023-05-16 8:00,17749.85,1233.58,98.83,22.39,38.82,30.96,44.67,1203.82,61.99,13.4,43.24,95.7,774.95,2.17,0.07,36.65,2.17,11537.4,986.6542,30.96,3.5662,0.1905,63.0725,1413.5385,1.2787,384.3308,May
2023-05-16 9:00,18818.7,1031.67,91.39,177.5,36.02,28.64,39.3,977.71,63.66,13.89,43.52,94.68,926.45,2.0,0.07,34.02,2.0,12232.16,633.8841,28.64,3.8246,0.286,53.5804,1313.3131,0.7833,511.6246,May
2023-05-16 10:00,17358.01,1043.71,24.12,166.74,36.03,32.76,26.71,1457.58,61.42,13.46,40.67,94.95,825.04,2.29,0.07,33.74,2.29,11282.71,681.0144,32.76,3.9369,0.2833,99.2871,1595.9653,1.6289,702.4896,May
2023-05-16 11:00,16844.6,445.6,72.98,79.68,22.35,19.68,21.61,1370.99,64.35,14.52,40.58,94.37,654.37,1.38,0.07,20.97,1.38,10948.99,347.8899,19.68,3.4521,0.1851,22.3343,1000.2242,0.5867,687.2182,May
2023-05-16 12:00,17135.16,737.94,14.03,101.38,26.99,28.62,36.63,505.86,64.08,13.67,43.81,94.53,331.36,2.0,0.07,24.99,2.0,11137.85,571.8369,28.62,3.1091,0.2485,64.3626,1486.3614,0.7282,347.1459,May
2023-05-16 13:00,18480.39,163.31,51.44,53.88,29.94,36.47,27.99,862.97,61.65,14.63,41.39,95.24,425.55,2.55,0.07,27.39,2.55,12012.25,99.8184,36.47,3.9094,0.2847,5.9048,1634.1458,0.837,429.9741,May
2023-05-16 14:00,19609.01,657.12,37.19,90.76,20.32,26.97,22.54,1246.5,62.81,14.38,42.75,95.76,589.31,1.89,0.07,18.43,1.89,12745.86,398.5752,26.97,4.2433,0.2451,56.1672,1074.6891,0.5466,432.6689,May
2023-05-16 15:00,18133.35,1178.6,26.61,120.4,39.76,23.34,33.77,651.92,61.78,13.6,42.34,94.72,814.53,1.63,0.07,38.13,1.63,11786.68,870.0689,23.34,4.2223,0.1233,116.5659,1729.1835,1.464,436.1761,May
2023-05-16 16:00,18328.38,17.71,31.09,131.68,27.8,14.9,30.71,1158.52,63.21,14.86,44.25,95.12,462.08,1.04,0.07,26.76,1.04,11913.45,12.1751,14.9,4.3644,0.1649,1.7343,1540.8096,0.8501,908.7771,May
2023-05-16 17:00,19302.99,403.86,34.18,135.11,37.71,14.19,34.03,1136.28,64.46,14.52,42.24,94.63,231.45,0.99,0.07,36.72,0.99,12546.94,261.148,14.19,2.8542,0.1917,33.119,1484.7357,1.5,747.215,May
2023-05-16 18:00,17575.82,1110.57,99.78,113.76,38.97,11.93,35.05,1100.3,64.75,13.23,44.3,95.2,440.35,0.84,0.07,38.13,0.84,11424.28,797.7645,11.93,3.9912,0.2326,47.1499,932.4562,1.6816,400.8337,May
2023-05-16 19:00,15727.5,4.15,38.54,60.39,39.92,32.79,17.72,206.97,63.52,13.73,41.86,95.74,9.05,2.3,0.07,37.62,2.3,10222.88,3.0339,32.79,4.2832,0.1722,0.2244,1262.0433,1.2102,394.015,May
2023-05-16 20:00,19499.48,0.6,47.55,90.92,26.83,22.52,23.83,133.25,60.72,14.67,41.33,94.44,4.69,1.58,0.07,25.25,1.58,12674.66,0.4136,22.52,4.19,0.219,0.0492,1460.1063,0.6912,825.4767,May
2023-05-16 21:00,17914.46,7.81,98.68,190.29,28.34,14.15,22.61,185.35,60.87,13.67,43.74,94.87,1.04,0.99,0.07,27.35,0.99,11644.4,6.2274,14.15,3.685,0.2203,0.442,1567.0607,1.2319,581.1153,May
2023-05-16 22:00,19271.62,2.07,71.36,175.33,38.77,39.1,15.0,157.96,61.98,13.29,43.47,95.86,9.67,2.74,0.07,36.03,2.74,12526.55,1.4296,39.1,2.8389,0.2634,0.1236,1850.0021,1.7889,591.943,May
2023-05-16 23:00,18592.17,0.81,46.25,86.21,43.73,31.18,22.61,250.92,61.01,13.78,42.14,95.94,3.05,2.18,0.07,41.55,2.18,12084.91,0.6307,31.18,3.3404,0.2674,0.0807,998.5408,1.9284,677.601,May
2023-05-17 0:00,16688.39,7.24,13.39,48.2,48.29,25.06,24.42,102.94,61.96,14.5,44.54,94.41,6.9,1.75,0.07,46.54,1.75,10847.45,5.1277,25.06,3.6133,0.2004,0.6213,1294.6005,1.3493,752.5557,May
2023-05-17 1:00,19730.57,9.66,82.0,108.04,30.42,27.58,22.84,269.2,62.26,14.68,43.77,94.25,7.01,1.93,0.07,28.49,1.93,12824.87,7.444,27.58,2.8226,0.2665,0.802,1482.7506,1.3326,529.2211,May
2023-05-17 2:00,18986.5,6.77,17.94,81.76,31.53,37.71,17.14,204.6,60.7,13.0,44.73,94.44,7.65,2.64,0.07,28.89,2.64,12341.22,4.2834,37.71,3.568,0.1311,0.5479,1335.047,1.0636,704.0866,May
2023-05-17 3:00,15775.38,2.4,90.35,46.18,39.4,21.91,17.82,181.25,60.36,13.8,42.94,94.2,1.58,1.53,0.07,37.87,1.53,10254.0,1.7771,21.91,3.104,0.1361,0.2063,1341.6704,1.1883,581.2485,May
2023-05-17 4:00,17409.09,9.12,14.78,167.63,41.7,31.25,20.98,239.16,60.06,13.75,44.82,95.71,8.56,2.19,0.07,39.51,2.19,11315.91,6.7952,31.25,3.5956,0.1639,0.9852,1595.2549,2.0746,414.0959,May
2023-05-17 5:00,17644.53,2.05,64.16,45.09,38.51,26.46,17.31,273.81,63.69,13.38,43.89,94.66,2.93,1.85,0.07,36.66,1.85,11468.94,1.4332,26.46,3.3866,0.1512,0.1097,1072.3851,1.4437,733.1403,May
2023-05-17 6:00,17562.34,6.65,19.46,33.41,22.62,27.38,22.22,291.6,64.39,14.72,42.0,94.37,4.94,1.92,0.07,20.7,1.92,11415.52,4.3014,27.38,2.8559,0.2873,0.4446,1315.206,0.9941,463.4445,May
2023-05-17 7:00,17111.87,176.67,83.76,137.73,23.71,17.06,23.93,1192.75,63.54,14.04,40.96,95.08,872.98,1.19,0.07,22.52,1.19,11122.72,109.3551,17.06,2.7883,0.126,12.9761,1472.934,1.1255,803.4039,May
2023-05-17 8:00,16844.98,1306.32,50.9,160.22,35.97,19.96,28.9,1042.09,60.92,13.92,40.68,95.28,864.82,1.4,0.07,34.57,1.4,10949.24,1019.2887,19.96,3.7165,0.1632,125.5372,992.1337,1.2942,659.1265,May
2023-05-17 9:00,16158.96,1309.01,72.32,193.01,25.3,19.76,20.95,619.23,61.03,13.48,44.84,94.69,779.35,1.38,0.07,23.92,1.38,10503.32,1028.6976,19.76,3.965,0.2517,111.8524,893.1597,0.7973,691.1019,May
2023-05-17 10:00,17367.39,804.5,96.37,39.12,23.74,24.85,40.36,971.33,63.0,14.38,43.33,95.37,937.15,1.74,0.07,22.0,1.74,11288.8,569.593,24.85,3.2013,0.1571,28.776,1454.0176,0.9578,552.23,May
2023-05-17 11:00,16719.21,815.98,76.65,117.62,25.01,23.51,40.32,783.2,62.18,13.11,42.75,94.3,708.64,1.65,0.07,23.36,1.65,10867.49,640.1561,23.51,3.9115,0.2086,80.3909,1424.9876,0.7915,736.0386,May
2023-05-17 12:00,17115.02,599.12,69.86,133.47,25.94,34.04,44.16,1492.09,62.71,14.39,43.73,94.71,959.25,2.38,0.07,23.56,2.38,11124.76,425.8943,34.04,2.8499,0.1173,57.2366,925.6155,1.2663,640.7449,May
2023-05-17 13:00,19634.13,1451.45,55.03,165.6,37.67,11.14,34.24,532.86,62.27,14.99,40.29,95.84,548.95,0.78,0.07,36.89,0.78,12762.18,1008.3142,11.14,2.5126,0.2262,135.0629,1120.8173,0.8227,957.877,May
2023-05-17 14:00,16884.28,789.53,65.96,145.43,32.65,26.49,25.38,1301.75,63.14,14.23,42.25,95.06,394.0,1.85,0.07,30.8,1.85,10974.78,506.3815,26.49,2.7331,0.1735,64.2874,1404.8527,0.8615,383.8866,May
2023-05-17 15:00,16520.71,1105.55,34.41,59.04,34.9,16.1,35.66,1436.2,61.0,14.19,44.13,94.49,839.95,1.13,0.07,33.77,1.13,10738.46,714.5557,16.1,2.83,0.163,40.3725,1538.0773,1.2483,511.5114,May
2023-05-17 16:00,18426.73,1274.71,60.66,153.19,46.14,22.76,24.92,1393.52,62.51,14.88,41.68,94.51,925.61,1.59,0.07,44.55,1.59,11977.37,923.9005,22.76,3.2794,0.2341,102.56,1043.0376,1.1835,600.8887,May
2023-05-17 17:00,19290.35,222.0,40.05,111.59,41.13,29.44,29.88,1181.62,61.58,13.73,42.84,95.84,556.45,2.06,0.07,39.07,2.06,12538.73,165.4547,29.44,2.7806,0.2892,22.2812,1513.0407,1.5167,801.358,May
2023-05-17 18:00,15111.84,1444.88,16.83,90.37,24.59,30.83,34.22,1096.23,64.58,14.35,42.14,95.69,365.34,2.16,0.07,22.43,2.16,9822.7,905.0108,30.83,4.0913,0.209,50.0721,1342.0071,0.981,740.8062,May
2023-05-17 19:00,16317.98,7.6,10.53,181.13,21.28,14.28,19.43,206.64,62.28,14.65,40.62,95.23,7.29,1.0,0.07,20.28,1.0,10606.69,4.7713,14.28,4.0379,0.2853,0.6191,913.393,1.0379,783.5047,May
2023-05-17 20:00,18667.68,9.71,52.55,10.97,34.65,39.56,19.95,141.12,63.79,13.91,40.93,95.73,4.43,2.77,0.07,31.88,2.77,12133.99,7.5968,39.56,4.0888,0.1772,0.5334,1245.3836,1.4551,481.4677,May
2023-05-17 21:00,17032.1,1.48,91.92,62.18,30.95,19.83,16.34,299.77,60.84,13.31,42.39,94.74,5.87,1.39,0.07,29.56,1.39,11070.86,1.1001,19.83,2.7496,0.2853,0.1546,1082.3057,0.6498,422.9606,May
2023-05-17 22:00,18663.59,8.52,72.25,30.73,30.61,12.37,17.55,241.1,63.46,13.8,43.53,95.14,5.69,0.87,0.07,29.74,0.87,12131.33,5.6854,12.37,4.0465,0.1363,0.5843,1563.0753,1.1664,517.0407,May
2023-05-17 23:00,17480.21,5.81,76.81,66.29,30.42,14.46,21.94,223.29,61.38,13.44,42.16,95.21,3.28,1.01,0.07,29.41,1.01,11362.14,3.7671,14.46,2.9319,0.1146,0.3994,1118.721,1.0233,842.4336,May
2023-05-18 0:00,17414.08,3.33,56.57,73.86,43.15,38.87,22.85,234.9,64.41,13.36,42.13,94.18,5.66,2.72,0.07,40.43,2.72,11319.15,2.3691,38.87,4.1796,0.1332,0.1791,1206.65,1.2043,400.533,May
2023-05-18 1:00,17760.89,3.47,92.89,105.82,36.81,33.24,23.0,199.52,60.11,13.01,43.99,95.36,9.15,2.33,0.07,34.48,2.33,11544.58,2.7523,33.24,3.8078,0.2342,0.3767,1070.1657,0.8963,694.9122,May
2023-05-18 2:00,16915.01,2.74,36.79,178.04,46.15,22.94,19.49,284.78,61.15,13.64,43.43,94.47,9.37,1.61,0.07,44.54,1.61,10994.76,2.0946,22.94,2.5647,0.1554,0.2467,1497.769,1.4435,676.5602,May
2023-05-18 3:00,17574.32,9.25,23.07,78.64,36.9,28.83,20.29,206.43,62.35,13.87,42.45,95.04,7.8,2.02,0.07,34.88,2.02,11423.31,5.6791,28.83,2.9749,0.1701,0.4364,1695.3084,1.6032,640.6862,May
2023-05-18 4:00,18164.0,8.4,74.54,53.61,33.41,31.05,20.01,235.5,64.76,13.17,43.24,94.61,1.29,2.17,0.07,31.24,2.17,11806.6,6.4066,31.05,3.7964,0.1899,0.8611,1114.7907,1.4843,617.5827,May
2023-05-18 5:00,15341.62,8.9,96.06,117.5,25.57,11.49,24.71,268.61,64.48,14.25,44.97,94.78,6.94,0.8,0.07,24.77,0.8,9972.05,6.1332,11.49,2.9735,0.293,0.7604,972.1855,0.9972,689.8584,May
2023-05-18 6:00,15670.31,2.67,25.0,120.61,41.94,21.92,17.12,147.84,64.17,13.71,40.28,95.82,0.89,1.53,0.07,40.41,1.53,10185.7,1.8446,21.92,3.7722,0.1294,0.2647,804.2767,1.5656,358.0122,May
2023-05-18 7:00,15428.36,32.44,24.55,148.36,27.88,31.19,32.69,1042.77,62.12,14.83,41.96,95.47,292.54,2.18,0.07,25.7,2.18,10028.43,19.9175,31.19,4.007,0.127,1.2423,968.7254,1.139,626.7889,May
2023-05-18 8:00,17053.83,1459.26,84.06,33.99,31.73,15.72,37.75,546.75,63.75,13.51,42.09,94.38,296.34,1.1,0.07,30.63,1.1,11084.99,1130.1846,15.72,4.3586,0.2013,132.2675,1078.4023,1.4245,542.7415,May
2023-05-18 9:00,15226.0,621.62,25.64,97.71,45.37,15.76,39.96,549.25,60.45,14.82,43.78,94.52,754.46,1.1,0.07,44.27,1.1,9896.9,489.0619,15.76,3.8209,0.1645,45.9583,1506.3301,1.7232,355.4858,May
2023-05-18 10:00,15546.9,1124.71,75.53,24.81,38.9,22.31,33.73,1328.29,61.6,14.41,40.59,95.59,552.3,1.56,0.07,37.34,1.56,10105.48,821.1364,22.31,3.4235,0.2952,94.4173,1397.6813,1.1302,394.8769,May
2023-05-18 11:00,16126.58,1280.98,94.33,131.61,22.46,16.59,39.57,604.07,63.93,14.93,44.75,95.49,242.5,1.16,0.07,21.3,1.16,10482.28,930.0096,16.59,2.8806,0.2625,88.643,949.0001,0.9968,523.1959,May
2023-05-18 12:00,18608.14,410.39,12.4,83.79,45.71,12.94,25.2,1107.16,64.54,13.35,44.91,94.33,578.52,0.91,0.07,44.8,0.91,12095.29,261.3084,12.94,3.1646,0.2485,17.4771,937.097,2.2723,543.1645,May
2023-05-18 13:00,18631.75,1121.01,18.33,186.74,28.83,15.55,42.76,1297.45,61.56,13.54,42.09,94.14,228.75,1.09,0.07,27.74,1.09,12110.64,776.3973,15.55,3.4349,0.2666,62.6045,1094.3547,0.962,761.6989,May
2023-05-18 14:00,16373.7,1427.36,78.39,119.85,43.9,16.89,38.02,635.45,61.43,13.49,40.98,94.46,619.87,1.18,0.07,42.72,1.18,10642.9,1126.1391,16.89,3.9747,0.155,128.4909,868.8386,1.6043,521.1095,May
2023-05-18 15:00,15243.15,1177.08,21.77,43.05,32.54,23.08,28.23,676.52,60.76,13.4,41.36,94.34,917.95,1.62,0.07,30.92,1.62,9908.05,751.0678,23.08,4.0245,0.2586,39.0461,984.7397,0.739,316.6968,May
2023-05-18 16:00,16076.51,1096.98,65.88,86.84,49.87,10.21,24.46,1148.94,60.69,14.22,41.07,94.93,449.9,0.71,0.07,49.16,0.71,10449.73,744.3301,10.21,4.4891,0.1011,102.7486,1155.0606,1.2914,402.6154,May
2023-05-18 17:00,15890.23,258.97,37.55,58.06,38.98,23.12,21.39,813.13,61.46,13.7,40.37,95.63,866.56,1.62,0.07,37.36,1.62,10328.65,205.0263,23.12,3.4697,0.135,27.214,1525.1701,1.2274,793.2678,May
2023-05-18 18:00,18432.79,315.65,35.66,122.24,31.46,20.66,37.81,568.44,62.47,13.5,44.14,95.77,520.99,1.45,0.07,30.01,1.45,11981.31,241.7024,20.66,3.6728,0.2538,15.4013,1323.5268,1.1522,882.166,May
2023-05-18 19:00,17212.15,3.82,73.32,151.27,27.16,17.41,16.71,119.62,60.07,14.79,42.5,95.35,7.88,1.22,0.07,25.94,1.22,11187.9,2.4088,17.41,3.3973,0.1771,0.1291,984.1894,1.0769,499.6019,May
2023-05-18 20:00,16152.04,4.21,18.55,138.53,37.11,38.41,18.63,288.05,60.77,14.74,42.35,95.0,4.58,2.69,0.07,34.42,2.69,10498.83,3.2304,38.41,4.3323,0.1801,0.2964,982.3011,1.4572,613.5456,May
2023-05-18 21:00,16591.53,9.44,42.09,90.72,35.63,37.64,19.09,180.46,60.01,14.3,42.88,94.41,3.36,2.63,0.07,33.0,2.63,10784.49,7.2782,37.64,3.6615,0.2075,0.9728,1348.4586,0.7982,603.3976,May
2023-05-18 22:00,15101.21,5.52,11.42,126.42,47.3,38.85,16.68,246.34,60.48,14.05,43.68,95.86,8.4,2.72,0.07,44.58,2.72,9815.79,3.526,38.85,2.9618,0.1056,0.4286,1176.6425,1.8183,484.8157,May
2023-05-18 23:00,15993.68,2.73,26.12,65.73,21.17,30.72,22.01,112.6,62.58,14.39,45.0,95.45,7.19,2.15,0.07,19.02,2.15,10395.89,1.9817,30.72,3.796,0.2147,0.2002,855.8481,0.4976,726.9775,May
2023-05-19 0:00,18223.24,5.94,86.31,46.81,29.19,32.53,23.89,131.85,60.03,14.82,40.05,94.3,0.69,2.28,0.07,26.91,2.28,11845.11,4.6102,32.53,4.3681,0.1544,0.4301,1520.1432,0.8023,727.0422,May
2023-05-19 1:00,16747.96,2.96,91.97,130.96,43.15,23.42,24.45,240.57,62.16,13.9,40.25,94.84,4.48,1.64,0.07,41.51,1.64,10886.17,1.9332,23.42,2.7471,0.1195,0.1985,1539.1101,0.9204,644.1382,May
2023-05-19 2:00,16166.53,1.84,41.62,51.79,28.36,16.28,16.04,173.44,60.72,13.75,41.03,94.15,6.58,1.14,0.07,27.22,1.14,10508.24,1.1243,16.28,3.1852,0.2,0.0959,1175.9381,0.8124,661.1783,May
2023-05-19 3:00,18711.65,9.43,75.54,171.76,20.34,31.72,21.51,280.76,61.15,14.63,41.86,95.46,2.05,2.22,0.07,18.12,2.22,12162.57,5.6959,31.72,4.4437,0.1184,0.4929,970.4208,0.9634,889.51,May
2023-05-19 4:00,19146.47,7.12,93.76,151.39,47.02,24.7,18.74,216.55,60.3,14.14,43.2,95.4,8.93,1.73,0.07,45.29,1.73,12445.21,4.433,24.7,2.8982,0.2722,0.6489,1856.5008,1.5842,535.7323,May
2023-05-19 5:00,16318.31,0.77,91.99,190.43,43.44,16.61,20.47,275.46,64.51,15.0,44.28,94.99,4.19,1.16,0.07,42.28,1.16,10606.9,0.5356,16.61,2.9168,0.2645,0.0369,1031.2871,1.0789,796.6967,May
2023-05-19 6:00,18151.86,5.71,46.0,185.24,44.66,39.8,18.38,216.22,61.27,14.2,41.34,95.61,8.36,2.79,0.07,41.87,2.79,11798.71,3.8745,39.8,3.1333,0.1686,0.3875,1040.2765,1.1519,649.9015,May
2023-05-19 7:00,19038.13,883.78,14.5,32.03,33.33,21.44,39.68,1216.88,60.4,14.52,43.61,95.0,465.51,1.5,0.07,31.83,1.5,12374.78,619.9294,21.44,3.1217,0.2483,72.3184,976.9037,1.106,769.6312,May
2023-05-19 8:00,17582.12,677.83,88.11,100.89,49.15,14.04,25.16,507.84,64.96,14.09,40.09,94.77,233.34,0.98,0.07,48.17,0.98,11428.38,514.1977,14.04,3.7989,0.1862,51.5334,1524.0852,1.2919,717.4587,May
2023-05-19 9:00,19390.93,881.31,48.74,99.02,40.0,31.78,35.71,1262.23,63.02,13.72,44.86,95.91,215.47,2.22,0.07,37.78,2.22,12604.1,616.504,31.78,3.7919,0.2039,43.995,1615.6301,0.8738,546.2167,May
2023-05-19 10:00,16767.27,476.03,44.55,91.81,25.71,16.08,26.62,836.24,60.49,13.52,42.48,95.54,877.79,1.13,0.07,24.58,1.13,10898.73,320.8088,16.08,3.3775,0.1553,42.5455,853.1968,1.2625,637.9317,May
2023-05-19 11:00,17209.54,18.74,90.34,115.27,26.72,30.79,39.57,612.44,63.79,14.7,43.97,95.74,209.56,2.16,0.07,24.56,2.16,11186.2,12.9359,30.79,4.2635,0.246,0.8307,1538.2679,0.9569,496.2642,May
2023-05-19 12:00,17260.4,418.52,30.2,30.86,48.55,16.45,20.2,1253.63,62.02,14.72,43.75,95.56,581.87,1.15,0.07,47.4,1.15,11219.26,279.0683,16.45,3.3409,0.182,22.9588,1659.5869,1.2674,504.3095,May
2023-05-19 13:00,16462.96,370.46,78.29,69.05,30.58,15.5,36.52,1452.29,64.1,13.03,42.26,94.99,724.96,1.09,0.07,29.49,1.09,10700.92,239.0614,15.5,3.0475,0.1725,32.3889,1010.6906,1.2195,567.0439,May
2023-05-19 14:00,15886.58,1403.1,41.21,74.33,40.01,38.64,34.95,980.38,60.65,14.56,40.45,95.56,695.85,2.7,0.07,37.31,2.7,10326.28,922.996,38.64,3.8615,0.1325,99.6275,1069.8319,1.2719,458.811,May
2023-05-19 15:00,17565.04,297.39,70.78,136.58,30.12,22.34,32.89,1019.45,61.58,14.06,40.95,94.66,649.84,1.56,0.07,28.56,1.56,11417.28,188.9263,22.34,2.6632,0.2262,13.3093,1339.5877,0.7015,511.4682,May
2023-05-19 16:00,16090.13,1405.75,15.95,116.86,22.87,35.73,28.51,744.0,64.58,14.48,41.51,94.5,338.1,2.5,0.07,20.37,2.5,10458.58,1078.0924,35.73,2.9548,0.2855,155.0152,1007.9538,1.1017,579.3426,May
2023-05-19 17:00,18315.74,575.96,80.46,63.39,42.92,35.73,40.11,1327.09,63.75,14.23,41.46,95.79,823.4,2.5,0.07,40.42,2.5,11905.23,454.1225,35.73,3.4829,0.2077,45.1411,1801.7765,1.2049,443.9571,May
2023-05-19 18:00,19218.03,360.52,67.26,181.35,42.94,17.92,43.25,663.89,63.08,14.99,41.62,94.71,853.77,1.25,0.07,41.69,1.25,12491.72,245.3094,17.92,2.9877,0.2919,21.3856,1682.6217,1.2975,821.0952,May
2023-05-19 19:00,17322.52,0.0,32.01,96.68,44.82,20.31,16.25,140.29,62.22,13.88,44.41,94.56,2.11,1.42,0.07,43.4,1.42,11259.64,0.0,20.31,4.3752,0.2798,0.0,1515.6391,1.9032,584.5028,May
2023-05-19 20:00,16927.96,6.64,95.29,199.9,44.69,39.41,24.37,253.25,64.3,13.1,41.1,94.61,6.2,2.76,0.07,41.93,2.76,11003.17,4.3448,39.41,4.3692,0.1793,0.4705,1590.095,1.4622,587.5488,May
2023-05-19 21:00,19462.19,2.94,35.93,150.63,28.08,33.17,15.91,160.19,64.41,14.92,43.64,94.17,3.13,2.32,0.07,25.76,2.32,12650.42,1.8709,33.17,4.4501,0.2506,0.0963,1066.1488,1.1168,483.853,May
2023-05-19 22:00,18443.61,6.06,64.22,163.22,33.35,26.46,18.64,175.12,62.55,14.61,43.13,94.65,4.47,1.85,0.07,31.5,1.85,11988.35,4.7621,26.46,3.3831,0.2119,0.6556,1660.3791,1.4942,781.9958,May
2023-05-19 23:00,15175.06,5.06,10.35,64.82,44.15,20.34,23.34,126.67,60.95,13.66,40.38,95.55,9.91,1.42,0.07,42.73,1.42,9863.79,3.4824,20.34,2.6669,0.2695,0.4321,1444.0095,1.3548,461.6785,May
2023-05-20 0:00,18886.66,2.29,14.11,123.95,34.34,18.7,20.46,120.7,63.6,14.44,44.55,94.98,1.22,1.31,0.07,33.03,1.31,12276.33,1.7983,18.7,3.1221,0.1305,0.1235,1289.3032,1.3484,575.2448,May
2023-05-20 1:00,18945.66,3.68,95.91,119.49,40.63,27.86,17.39,118.1,61.97,14.97,41.36,95.96,0.62,1.95,0.07,38.68,1.95,12314.68,2.6801,27.86,3.027,0.2317,0.3254,1841.4185,1.7213,801.0829,May
2023-05-20 2:00,18640.43,6.73,36.96,136.16,40.26,34.32,16.34,118.51,60.38,14.19,40.98,95.06,0.5,2.4,0.07,37.86,2.4,12116.28,5.198,34.32,2.7397,0.136,0.6038,1350.962,1.1499,412.481,May
2023-05-20 3:00,17073.7,2.54,86.45,101.19,32.75,37.49,20.55,278.52,62.42,13.99,41.55,94.91,3.09,2.62,0.07,30.13,2.62,11097.9,1.5387,37.49,4.4236,0.1791,0.1593,1703.4706,0.8906,453.1766,May
